True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,Num_Kernels,Kernel_Expression,Operations
S2,Seasonal,0.6382795302620976,0.7116097716072454,0.0,0.749086798521887,0.8011154351557008,0.3683058032449169,3,((Per(p=14)*Per(p=336))*Const(1)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.29180350227384866,0.43492773893555436,0.0,0.38400070562333133,0.7094113923106402,0.6862379608765539,5,((((Per(p=10)*Per(p=7))+Per(p=96))+Per(p=14))+Per(p=24)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]"
S1,Composite,0.2203773830675807,0.23916006264043488,0.0,0.45359785358496774,0.3836903233121183,0.60166700771753,4,(((Per(p=7)+Lin(σ=10))*Per(p=10))*Per(p=24)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.8058112199556822,0.7012299225997338,0.0,0.8433125331510979,0.7960119644957864,0.3494710536835439,4,(((Per(p=12)+Per(p=168))+WN(σ=0.1))+Per(p=365)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.14841506016661143,0.9999734567779021,0.0,0.27718809846988524,0.9999810265257604,0.28527202696391873,1,Per(p=4),['None']
S2,Seasonal,0.19463919579817857,0.37087089397936757,0.0,0.5686392351091173,0.8658707192868292,0.8968360321070441,4,(((Per(p=96)*Per(p=96))+Per(p=60))*Per(p=336)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.1382942010643493,0.135362888891585,0.0,0.32494856571555786,0.22745352777067585,0.2712012403287447,1,RBF(l=0.1),['None']
S2,Seasonal,0.03918843508812231,0.9999636748950037,0.0,0.03135990625329854,0.9999768973149218,0.36446860788740154,1,Per(p=30),['None']
S3,Stationary,0.12115228807420442,0.27617838020944907,0.0,0.17193927034092216,0.3537270498065632,0.3452581503078831,1,RQ(α=0.1),['None']
S2,Seasonal,0.10448562000276773,0.2781473115338359,0.0,0.18522613934551468,0.4973892002468321,0.5839835050855248,4,(((Per(p=40)+Per(p=6))+Per(p=30))*RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.00688292719114203,0.7996176259510704,0.0,0.056636572998189916,0.8239162088354697,0.18497074109725464,3,((Per(p=26)+Per(p=30))+Per(p=24)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.13466581298836922,0.26240435028297227,0.0,0.23473977162352444,0.3901223468826769,0.3323355489376314,4,(((Per(p=12)*RQ(α=1))+RQ(α=10))*RQ(α=0.1)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.009553526532239953,0.6404610667983431,0.0,0.04814210518951911,0.7182652565906456,0.3285978353066423,3,((Per(p=26)*RBF(l=0.1))+Per(p=48)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.26322211974033094,0.8067787551358016,0.0,0.17339539592976305,0.8170067612653307,0.054171437515142196,4,(((Per(p=48)*Per(p=6))*Per(p=48))+Per(p=4)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.980897704609192,0.9865783952289835,0.0,0.999465040250466,0.999675585157084,0.9753196075977273,2,(Per(p=365)+Per(p=30)),[np.str_('+')]
S2,Seasonal,0.15553354141784725,0.18955386420060216,0.0,0.19628807990144448,0.32970093875051143,0.47391883798204426,5,((((Per(p=60)+Per(p=40))+RQ(α=0.1))*RBF(l=1))+RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.6951162695549753,0.4927933057399446,0.0,0.8503218232405387,0.6052016115941572,0.6036384005588294,3,((Per(p=30)*Per(p=26))+Per(p=730)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.13298912801257579,0.1882271650455173,0.0,0.3202751649730221,0.3303360709994052,0.32875449864670814,3,((Per(p=26)*RBF(l=0.1))*RQ(α=0.1)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.9952429962966524,0.0,0.17385276021181284,0.9996054213822092,0.9166607884779425,1,Per(p=52),['None']
S2,Seasonal,0.3856378063955723,0.4469139791164647,0.0,0.42523030323463906,0.612563863347208,0.44147647794111167,4,(((Per(p=168)+Per(p=6))*Per(p=40))+Const(1)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.47936871201837206,0.49587733523699107,0.0,0.9325149831105684,0.947570669677895,0.9577742448409406,2,(RBF(l=10)+Per(p=52)),[np.str_('+')]
S2,Seasonal,0.8186714129908431,0.0,0.0,0.9604267059740595,0.7598812096833667,0.8660718592210731,3,((Per(p=730)*RBF(l=10))+Per(p=336)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.12856861612754666,0.2979215019217023,0.0,0.27033799282974913,0.5268916218659873,0.5908367884006278,2,(RBF(l=1)+Per(p=24)),[np.str_('+')]
S3,Stationary,0.14937203527743692,0.17240055921583752,0.0,0.3233753967397238,0.31227561083436217,0.3458423255184627,1,WN(σ=1),['None']
S2,Seasonal,0.980873752113046,0.986781674082388,0.0,0.9951623914557062,0.9966588344456966,0.7608928656545864,2,(Per(p=730)*Per(p=24)),[np.str_('*')]
S2,Seasonal,0.5975019891044429,0.7990561884139953,0.0,0.559916661684825,0.921067743109052,0.6581213215766752,1,Per(p=12),['None']
S2,Seasonal,0.05014302092546652,0.9178007679026781,0.0,0.18069625864453176,0.9720493239538308,0.6475352890253103,1,Per(p=60),['None']
S4,Trending,0.9999999993021135,0.23797772758043734,0.0,0.9999999994858407,0.2965593492813725,0.2632614848774977,2,(Lin(σ=1)*Const(1)),[np.str_('*')]
S2,Seasonal,0.062072570085549006,0.9999799993469716,0.0,0.09592086140544165,0.9999866532439492,0.33228135713813645,2,(Per(p=4)*Per(p=24)),[np.str_('*')]
S2,Seasonal,0.7100650830614652,0.5278548268981578,0.0,0.9308350397525078,0.8781866777577665,0.8477616046055684,3,((RQ(α=10)+Per(p=730))+Per(p=26)),"[np.str_('+'), np.str_('+')]"
S4,Trending,0.9999999994864572,0.0952498020832655,0.0,0.9999999996712883,0.24410980335175392,0.3599130854488275,1,Lin(σ=1),['None']
S1,Composite,0.9996042082693833,0.31540311299445756,0.0,0.9998590079535209,0.6003264865344153,0.644391544564523,5,((((Per(p=168)*Per(p=40))*Per(p=6))+Lin(σ=1))+RBF(l=10)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.14917407967679208,0.20096249224289953,0.0,0.22583927963634298,0.38767984583469983,0.4547567241936207,2,(Per(p=12)*RBF(l=1)),[np.str_('*')]
S2,Seasonal,0.9877864064697405,0.9975910405053111,0.0,0.9989957797531284,0.9998205718021089,0.9263768853319251,2,(Per(p=52)+Per(p=672)),[np.str_('+')]
S1,Composite,0.9999999974964251,0.093605461224886,0.0,0.9999999998057044,0.4944428468494386,0.9223888459972882,2,(Per(p=730)+Lin(σ=0)),[np.str_('+')]
S2,Seasonal,0.39953635901885376,0.2505017253714219,0.0,0.5512406862362084,0.3224299269520642,0.31264683642826485,3,((Per(p=6)+RBF(l=1))+WN(σ=1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.28274657570923667,0.40921682565062245,0.0,0.47617814954516524,0.5620478373460791,0.5075875323870327,5,((((RBF(l=10)*Per(p=52))+Per(p=168))*Per(p=12))+RBF(l=0.1)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.2276946971403334,0.042475692174329116,0.0,0.5018918788355189,0.05871364862830708,0.2499581079730656,2,(Per(p=6)+RQ(α=0.1)),[np.str_('+')]
S2,Seasonal,0.9832854543702697,0.9863501024327392,0.0,0.9986774700873893,0.9990587572420246,0.9315359483533779,3,((Per(p=7)+Per(p=96))+RBF(l=10)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.4735081403193997,0.5897502346927113,0.0,0.0,0.6974086792499339,0.0,1,Per(p=365),['None']
S3,Stationary,0.39248790007579093,0.6034943971545532,0.0,0.4648234408619636,0.7115887237128425,0.41477256265216156,1,RBF(l=10),['None']
S2,Seasonal,0.28984634637999507,0.4297387496981465,0.0,0.3796405907719147,0.5076244041783178,0.2719958732851363,5,((((RQ(α=1)*RQ(α=0.1))*RBF(l=1))+RBF(l=1))+Per(p=6)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.07021500555269022,0.35056324887065937,0.0,0.11645403660252718,0.4560437609522273,0.3953376473279443,4,(((Per(p=730)*RQ(α=0.1))*Const(1))*Per(p=168)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.10582910725711558,0.9999653899947767,0.0,0.1829669551857922,0.9999771442849095,0.3400672522147472,1,Per(p=7),['None']
S2,Seasonal,0.040403253574291864,0.9999930833414128,0.0,0.08768903359814717,0.9999956844117864,0.3760037817501055,1,Per(p=14),['None']
S2,Seasonal,0.6330821967714764,0.5729642089334803,0.0,0.6340383023190845,0.5714312754051416,0.0,1,Per(p=4),['None']
S1,Composite,0.9999832860857424,0.9999960295610617,0.0,0.9999941484628071,0.999998611643084,0.6497930396676509,5,((((Lin(σ=10)+RBF(l=10))+Lin(σ=0))*Per(p=10))*Lin(σ=10)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.9747366825335215,0.9668748317577138,0.0,0.8162005382769244,0.7672673602555341,0.0,2,(Per(p=672)+Per(p=6)),[np.str_('+')]
S3,Stationary,0.15914112958764604,0.0925420340163432,0.0,0.43059831404671456,0.15304118026601887,0.31618166878818177,2,(Const(1)+RBF(l=0.1)),[np.str_('+')]
S1,Composite,0.999999983848985,0.999999999845792,0.0,0.9999999896026104,0.9999999999007262,0.3562331972135915,3,((Const(1)+Per(p=26))*Lin(σ=10)),"[np.str_('+'), np.str_('*')]"
S1,Composite,0.14517938755952076,0.2981734610384479,0.0,0.4071337522763543,0.7290345012739743,0.7723047211832939,5,((((Per(p=52)*Per(p=52))*Lin(σ=1))*Per(p=60))*Per(p=10)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.30110979226622403,0.9243554261142516,0.0,0.2606482079609047,0.8278649274911036,0.0,3,((Per(p=336)*Lin(σ=0))+Per(p=96)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.4183388732052039,0.4042852512569364,0.0,0.49662458484848304,0.5298286085245645,0.447494155777338,4,(((RQ(α=0.1)*RBF(l=10))+Per(p=6))+RQ(α=1)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S1,Composite,0.052105151255660065,0.7885262403136483,0.0,0.16911312378898413,0.9018345963236639,0.5702538247907951,5,((((RQ(α=1)+Lin(σ=10))*Per(p=96))*Per(p=26))+RBF(l=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('+')]"
S1,Composite,0.9999916147422759,0.7200958160777594,0.0,0.9999920910048423,0.7319449183528989,0.05685430900742161,4,(((Lin(σ=0)+Per(p=10))+Per(p=10))+Per(p=6)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.0,0.5559194905367434,0.0,0.0,0.6049681258719626,0.19226193988650153,3,((Per(p=14)+Per(p=7))+Per(p=52)),"[np.str_('+'), np.str_('+')]"
S4,Trending,0.9998279092292229,0.2732343765265687,0.0,0.9998858595623566,0.4029134932776912,0.33617022692739673,4,(((WN(σ=1)+Lin(σ=10))+WN(σ=0.1))+WN(σ=1)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.18706567215218983,0.25021166410288953,0.0,0.3857027173800064,0.5187004163793212,0.6970801836606701,3,((Per(p=60)+Per(p=60))*RQ(α=1)),"[np.str_('+'), np.str_('*')]"
S1,Composite,0.7021074513180416,0.7137840220963185,0.0,0.9310297404157508,0.9185270677213531,0.8413813384921699,3,((Lin(σ=0)*Per(p=24))*Per(p=336)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.16205437269334932,0.06200040307753074,0.0,0.4976468062216629,0.08170219405024215,0.25233495449380416,4,(((Per(p=14)+Per(p=168))*Per(p=48))*RBF(l=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.965091348004928,0.9748932900492261,0.0,0.995785171114819,0.9974791578591896,0.9016684369802715,3,((RBF(l=10)*Per(p=365))+Per(p=10)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.24050703781064586,0.14060694663447437,0.0,0.3407426084661703,0.307484384249446,0.554537651013365,3,((RBF(l=1)*Per(p=672))*Per(p=672)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.08933034907670323,0.17094850235581105,0.0,0.36861184913124223,0.2959525041895058,0.3650071236305349,3,((RQ(α=0.1)*WN(σ=0.1))*Per(p=48)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.886787756489646,0.30317287809652194,0.0,0.9184325961876298,0.4385793830573531,0.3379676365043581,4,(((WN(σ=0.1)+Const(1))*Per(p=336))+Per(p=730)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.06928575958794692,0.32314960678596993,0.0,0.14603770673538574,0.6454953178180818,0.59315359571841,3,((RBF(l=10)+RBF(l=0.1))*Per(p=26)),"[np.str_('+'), np.str_('*')]"
S1,Composite,0.19663592182643996,0.12779971773434706,0.0,0.3367002065918697,0.37201574808134397,0.619740567798654,4,(((RBF(l=0.1)+Per(p=26))*Lin(σ=0))*RBF(l=10)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S4,Trending,0.9999999996325,0.14661580418781894,0.0,0.9999999997478427,0.3068845289241958,0.3138572106867089,1,Lin(σ=1),['None']
S2,Seasonal,0.8627509512526867,0.9243537044192007,0.0,0.926673944722134,0.9664390353141001,0.5730450428150564,3,((RBF(l=10)+Per(p=672))+Per(p=26)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.05903754907999137,0.41978191139556764,0.0,0.14987585057558916,0.5542410763851744,0.4193572020617057,3,((Per(p=6)+Per(p=14))*Per(p=24)),"[np.str_('+'), np.str_('*')]"
S4,Trending,0.9999999989927233,0.19502084950711207,0.0,0.9999999993057899,0.2705363490201981,0.31080335531508674,1,Lin(σ=10),['None']
S2,Seasonal,0.9169882660038987,0.9513472409667875,0.0,0.966671021435276,0.9794902378972675,0.6211356073697673,2,(Per(p=26)*Per(p=672)),[np.str_('*')]
S1,Composite,0.9999991727333544,0.9496321697275183,0.0,0.9999996593373393,0.9786958847482192,0.5882422932751006,3,((Const(1)+Per(p=60))+Lin(σ=10)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.1671086786345466,0.2099930077338854,0.0,0.33142835206959975,0.4236000326434699,0.5764212583067374,3,((Per(p=14)+Per(p=4))*RBF(l=1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.03988017801732979,0.9999906481630791,0.0,0.0601067720054278,0.9999933542092438,0.2897892268522415,2,(Per(p=26)+Const(1)),[np.str_('+')]
S2,Seasonal,0.10066287640377614,0.9999854309475222,0.0,0.12581335575509056,0.999989857287511,0.30376380326796604,1,Per(p=10),['None']
S2,Seasonal,0.2804257772866109,0.18850687856792692,0.0,0.34361201310822576,0.26713290806073964,0.4009504024858387,5,((((Per(p=730)+Per(p=40))+Per(p=672))+Per(p=730))*RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S1,Composite,0.01991362969546806,0.09543806984540948,0.0,0.3769920443976149,0.16298017836612255,0.38198725181007265,4,(((RBF(l=0.1)*Lin(σ=10))*Per(p=365))+Per(p=12)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S1,Composite,0.9999839426418522,0.7590220690006744,0.0,0.9999928618320777,0.8733603037251,0.5556389279945091,5,((((Per(p=168)+WN(σ=0.1))*WN(σ=0.1))+Per(p=96))+Lin(σ=10)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.22015222218775088,0.2617050237677445,0.0,0.28895225350513776,0.32146020438067036,0.2506607329690793,5,((((RQ(α=1)*Per(p=365))*Per(p=48))+Per(p=672))*RQ(α=0.1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.05333910619197846,0.20111784674996935,0.0,0.17458573390786847,0.364073148939161,0.382175983268753,2,(RBF(l=0.1)*Per(p=96)),[np.str_('*')]
S2,Seasonal,0.012511229546918967,0.9696457233998075,0.0,0.1400823435171431,0.9914154636599368,0.7008846698164795,1,Per(p=96),['None']
S2,Seasonal,0.015338054759301722,0.25743235766730144,0.0,0.05275592849722588,0.4421000732320576,0.4255834725440817,3,((RQ(α=0.1)+Per(p=40))+WN(σ=1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.9724406958969497,0.9352230719709287,0.0,0.9969193602651435,0.9929721044472527,0.8962327731028588,4,(((Per(p=52)*Per(p=730))+Per(p=672))+Per(p=730)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.8196612310609867,0.6920668029009079,0.0,0.9630604630480671,0.9405454075989367,0.8455499662861996,4,(((Per(p=336)+Const(1))+Per(p=6))+RQ(α=10)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.3512623831679529,0.10358214102256269,0.0,0.6503311416859618,0.4024815999312129,0.7039171306159899,4,(((Per(p=365)+Per(p=26))+Per(p=730))*Per(p=48)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.5350052203391853,0.6586982460191464,0.0,0.7452649674759493,0.8609749272594117,0.7335775824443758,5,((((Per(p=26)+Per(p=14))+Per(p=168))*Per(p=24))+Per(p=12)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]"
S1,Composite,0.60405824793097,0.09476838009781996,0.0,0.6739291019870848,0.1112009554839275,0.17111681091228248,5,((((Per(p=6)*Lin(σ=10))+RQ(α=0.1))+Per(p=48))+Per(p=26)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.0,0.7420038538036129,0.0,0.07415724709029359,0.8559985914802042,0.410115467534372,5,((((Per(p=48)*Per(p=40))+Const(1))*Per(p=336))+RBF(l=0.1)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.8134809664239733,0.9653464595311781,0.0,0.6322127687751351,0.8895764888382635,0.0,2,(Per(p=365)+Per(p=12)),[np.str_('+')]
S2,Seasonal,0.13976533006962122,0.29202077835304474,0.0,0.1828675066569877,0.40780547705344217,0.3927343112303703,5,((((Per(p=40)*Per(p=40))*Per(p=672))+Per(p=30))*RQ(α=0.1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.14027636899538165,0.8197845137726335,0.0,0.03991734767403898,0.40132229055915614,0.0,4,(((Per(p=60)*Per(p=60))+RQ(α=0.1))*RQ(α=10)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.838143548597941,0.5673863884352464,0.0,0.9632486593321647,0.8981825110992859,0.8309249457675538,4,(((Const(1)*Const(1))+Per(p=48))*Per(p=730)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S4,Trending,0.06760986890928822,0.1420798235593692,0.0,0.093186171521908,0.3139677238725286,0.37807512846501723,4,(((RQ(α=0.1)+Lin(σ=0))+RBF(l=0.1))*RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.061103881021948636,0.9999474966808886,0.0,0.2580368389602624,0.9999651004909154,0.335471416452674,1,Per(p=7),['None']
S1,Composite,0.998775787700434,0.9998665248042446,0.0,0.999413206364766,0.9999362292522457,0.5219092281604726,4,(((Lin(σ=10)+RQ(α=1))+Per(p=10))*Per(p=6)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0,0.7886553446986534,0.0,0.09506661677830719,0.9364141939578877,0.8094624535505011,2,(Per(p=26)+Per(p=30)),[np.str_('+')]
S2,Seasonal,0.9998257990753195,0.05133733068051338,0.0,0.9999978412635294,0.6635433025962738,0.9878611493738988,1,Per(p=365),['None']
S2,Seasonal,0.2546818987259394,0.546437238165049,0.0,0.33922207158343365,0.8174581895246111,0.664227492886413,3,((Per(p=96)+RBF(l=1))+Per(p=48)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.1679780028243968,0.29228967750008483,0.0,0.2730745825264064,0.38231490828802606,0.3956248126452572,2,(Per(p=7)*RBF(l=1)),[np.str_('*')]
S3,Stationary,0.2587203260900869,0.30977031381607756,0.0,0.7692010299249663,0.839586516446988,0.9065952255017794,2,(RQ(α=10)+WN(σ=0.1)),[np.str_('+')]
S2,Seasonal,0.40740195728793704,0.5200423227757436,0.0,0.665874389273862,0.772100621394356,0.7646634096007132,2,(Per(p=26)+RQ(α=10)),[np.str_('+')]
S1,Composite,0.9999977483445907,0.8158388956550487,0.0,0.9999993699234856,0.9390827971665523,0.720159262720337,2,(Per(p=40)+Lin(σ=0)),[np.str_('+')]
S2,Seasonal,0.5613010070119234,0.7260141565430118,0.0,0.7940909099201484,0.8236419367214515,0.43854956471577966,4,(((Per(p=40)*Per(p=4))*Per(p=40))+Per(p=4)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.09312129794222668,0.14629937011169913,0.0,0.20600162852576276,0.25913333818734385,0.2811887056999194,5,((((RQ(α=0.1)+Const(1))*RBF(l=1))*Per(p=52))*RBF(l=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S4,Trending,0.999999999661567,0.2289130129579241,0.0,0.9999999997614553,0.3189796201383964,0.2951471856746004,1,Lin(σ=0),['None']
S2,Seasonal,0.04997845798647682,0.2836884818334836,0.0,0.06676965590934969,0.5650036271849554,0.5211342011561375,4,(((Per(p=4)+Per(p=12))*Per(p=96))*RQ(α=1)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.38047058978423665,0.0,0.1566585357051118,0.8769345357915536,0.8824443356025704,3,((Per(p=48)+WN(σ=0.1))+Per(p=60)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.29360560292675986,0.6662306189038989,0.0,0.6586658404033496,0.9145247561514643,0.8175718876991374,3,((RQ(α=10)+Per(p=30))+Per(p=26)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.0,0.9998925526935143,0.0,0.0,0.9907710154649758,0.0,1,Per(p=168),['None']
S1,Composite,0.10546572458479841,0.16687426678219386,0.0,0.21132723082720928,0.5297890257864112,0.7016567340409845,4,(((Lin(σ=1)*RQ(α=10))*Per(p=48))*Per(p=12)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S3,Stationary,0.30828648450834595,0.8903545192643755,0.0,0.0,0.45945344627223295,0.0,1,RBF(l=10),['None']
S1,Composite,0.01588203990124437,0.09385362632854155,0.0,0.3411268535782429,0.15639193135525098,0.3817611244406858,5,((((Per(p=10)*Per(p=48))+RBF(l=1))+Lin(σ=1))*RBF(l=0.1)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.044614791656763075,0.9999909135067959,0.0,0.0980539913340972,0.9999939233139477,0.3312249335301378,1,Per(p=30),['None']
S1,Composite,0.08691983360319744,0.15741651832744186,0.0,0.22770058081291655,0.30140309831501855,0.3628479220540075,5,((((WN(σ=0.1)*Lin(σ=1))*RBF(l=1))+Per(p=40))+Per(p=365)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S3,Stationary,0.2529309400760297,0.26076617347571907,0.0,0.35170857024902025,0.4004120222885157,0.484177830376775,1,RBF(l=1),['None']
S3,Stationary,0.27885953347114034,0.19420408378137943,0.0,0.4321571989275441,0.30418092387430895,0.3729553320445995,1,RQ(α=0.1),['None']
S2,Seasonal,0.011188986656690991,0.14282488080093103,0.0,0.02443727647777827,0.3495847591428194,0.40051795465700524,5,((((Per(p=52)+Per(p=168))*Per(p=672))*RQ(α=1))*RQ(α=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.19790882974488977,0.11853470564691138,0.0,0.4835223574071278,0.14689005970135083,0.20063446093624504,4,(((WN(σ=1)*Per(p=365))*Per(p=48))*Per(p=10)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.9898338374242674,0.9999120386887504,0.0,0.9944553165073352,0.9999518678331331,0.4521038984947403,3,((Per(p=24)*Lin(σ=0))*Lin(σ=0)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.6117196309629611,0.6864719393626402,0.0,0.5276290313666161,0.6844943881331218,0.00917050282002152,2,(Per(p=24)*Per(p=4)),[np.str_('*')]
S2,Seasonal,0.16193564098894575,0.19752508984757255,0.0,0.2096374101109224,0.43345063938805195,0.5683880890471453,5,((((Per(p=24)+RBF(l=1))*Per(p=30))+Per(p=52))*RQ(α=1)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]"
